timestamp,timeIntervalSince1970,x,y,z
"2025-11-02 03:45:18.668 +0000",1762055118.668488,-0.025314,-0.879852,-0.403946
"2025-11-02 03:45:18.679 +0000",1762055118.678526,-0.038651,-0.885941,-0.469299
"2025-11-02 03:45:18.689 +0000",1762055118.688564,-0.122467,-0.880371,-0.443909
"2025-11-02 03:45:18.699 +0000",1762055118.698600,-0.181046,-0.917496,-0.466797
"2025-11-02 03:45:18.709 +0000",1762055118.708637,-0.151520,-0.929062,-0.476364
"2025-11-02 03:45:18.719 +0000",1762055118.718674,-0.070023,-0.928543,-0.366623
"2025-11-02 03:45:18.729 +0000",1762055118.728712,-0.034393,-0.939133,-0.428223
"2025-11-02 03:45:18.739 +0000",1762055118.738749,-0.037918,-0.903778,-0.415833
"2025-11-02 03:45:18.749 +0000",1762055118.748787,-0.057510,-0.850189,-0.469040
"2025-11-02 03:45:18.759 +0000",1762055118.758822,-0.071274,-0.854141,-0.507263
"2025-11-02 03:45:18.769 +0000",1762055118.768859,-0.047455,-0.884506,-0.432846
"2025-11-02 03:45:18.779 +0000",1762055118.778898,-0.030060,-0.924133,-0.383530
"2025-11-02 03:45:18.789 +0000",1762055118.788935,-0.040741,-0.918594,-0.402466
"2025-11-02 03:45:18.799 +0000",1762055118.798973,-0.054214,-0.897949,-0.377625
"2025-11-02 03:45:18.809 +0000",1762055118.809009,-0.051392,-0.852829,-0.446808
"2025-11-02 03:45:18.819 +0000",1762055118.819046,-0.033768,-0.828857,-0.395752
"2025-11-02 03:45:18.829 +0000",1762055118.829082,-0.033234,-0.873779,-0.447632
"2025-11-02 03:45:18.839 +0000",1762055118.839120,-0.056976,-0.897537,-0.423935
"2025-11-02 03:45:18.849 +0000",1762055118.849157,-0.048874,-0.923767,-0.426529
"2025-11-02 03:45:18.859 +0000",1762055118.859194,-0.032166,-0.950394,-0.380356
"2025-11-02 03:45:18.869 +0000",1762055118.869231,-0.055313,-0.938004,-0.403946
"2025-11-02 03:45:18.879 +0000",1762055118.879268,-0.114502,-0.888489,-0.408646
"2025-11-02 03:45:18.889 +0000",1762055118.889306,-0.134445,-0.883835,-0.432312
"2025-11-02 03:45:18.899 +0000",1762055118.899343,-0.078171,-0.904129,-0.478699
"2025-11-02 03:45:18.909 +0000",1762055118.909380,0.009003,-0.883072,-0.377670
"2025-11-02 03:45:18.919 +0000",1762055118.919417,0.032059,-0.874298,-0.442841
"2025-11-02 03:45:18.929 +0000",1762055118.929455,0.005234,-0.902603,-0.425583
"2025-11-02 03:45:18.939 +0000",1762055118.939490,-0.036285,-0.895905,-0.456284
"2025-11-02 03:45:18.950 +0000",1762055118.949528,-0.063889,-0.858368,-0.459641
"2025-11-02 03:45:18.960 +0000",1762055118.959565,-0.040802,-0.918884,-0.436279
"2025-11-02 03:45:18.970 +0000",1762055118.969603,-0.013184,-0.951782,-0.413895
"2025-11-02 03:45:18.980 +0000",1762055118.979640,-0.005341,-0.909531,-0.397034
"2025-11-02 03:45:18.990 +0000",1762055118.989677,-0.029907,-0.900726,-0.384476
"2025-11-02 03:45:19.000 +0000",1762055118.999714,-0.079895,-0.917618,-0.478134
"2025-11-02 03:45:19.010 +0000",1762055119.009750,-0.108459,-0.884018,-0.496323
"2025-11-02 03:45:19.020 +0000",1762055119.019788,-0.061050,-0.887909,-0.459183
"2025-11-02 03:45:19.030 +0000",1762055119.029825,-0.001724,-0.949142,-0.393661
"2025-11-02 03:45:19.040 +0000",1762055119.039861,0.037079,-0.938995,-0.461624
"2025-11-02 03:45:19.050 +0000",1762055119.049899,0.038895,-0.878220,-0.377518
"2025-11-02 03:45:19.060 +0000",1762055119.059936,0.010437,-0.891998,-0.449158
"2025-11-02 03:45:19.070 +0000",1762055119.069974,-0.044830,-0.848480,-0.417572
"2025-11-02 03:45:19.080 +0000",1762055119.080011,-0.073578,-0.836319,-0.462753
"2025-11-02 03:45:19.090 +0000",1762055119.090049,-0.065369,-0.898010,-0.438843
"2025-11-02 03:45:19.100 +0000",1762055119.100086,-0.027115,-0.913437,-0.449890
"2025-11-02 03:45:19.110 +0000",1762055119.110121,-0.003250,-0.891647,-0.392059
"2025-11-02 03:45:19.120 +0000",1762055119.120159,-0.029556,-0.935425,-0.441071
"2025-11-02 03:45:19.130 +0000",1762055119.130197,-0.065460,-0.888580,-0.464142
"2025-11-02 03:45:19.140 +0000",1762055119.140233,-0.077774,-0.843628,-0.389999
"2025-11-02 03:45:19.150 +0000",1762055119.150270,-0.038956,-0.901093,-0.504456
"2025-11-02 03:45:19.160 +0000",1762055119.160308,0.015610,-0.835968,-0.368729
"2025-11-02 03:45:19.170 +0000",1762055119.170345,0.018585,-0.854202,-0.422623
"2025-11-02 03:45:19.180 +0000",1762055119.180382,-0.015381,-0.876587,-0.443253
"2025-11-02 03:45:19.190 +0000",1762055119.190421,-0.050690,-0.860519,-0.394257
"2025-11-02 03:45:19.200 +0000",1762055119.200456,-0.071136,-0.866577,-0.493225
"2025-11-02 03:45:19.210 +0000",1762055119.210493,-0.042908,-0.905167,-0.420120
"2025-11-02 03:45:19.221 +0000",1762055119.220531,-0.011536,-0.910858,-0.451233
"2025-11-02 03:45:19.231 +0000",1762055119.230570,-0.018066,-0.893906,-0.422684
"2025-11-02 03:45:19.241 +0000",1762055119.240604,-0.019440,-0.928192,-0.465714
"2025-11-02 03:45:19.251 +0000",1762055119.250641,-0.023941,-0.897690,-0.408203
"2025-11-02 03:45:19.261 +0000",1762055119.260679,-0.024384,-0.880005,-0.449539
"2025-11-02 03:45:19.271 +0000",1762055119.270716,-0.011002,-0.883957,-0.440689
"2025-11-02 03:45:19.281 +0000",1762055119.280753,0.013565,-0.881912,-0.430817
"2025-11-02 03:45:19.291 +0000",1762055119.290791,0.013351,-0.881317,-0.409805
"2025-11-02 03:45:19.301 +0000",1762055119.300827,-0.023499,-0.892090,-0.425797
"2025-11-02 03:45:19.311 +0000",1762055119.310863,-0.072830,-0.877701,-0.461426
"2025-11-02 03:45:19.321 +0000",1762055119.320900,-0.070999,-0.891571,-0.423676
"2025-11-02 03:45:19.331 +0000",1762055119.330938,-0.041275,-0.922531,-0.457687
"2025-11-02 03:45:19.341 +0000",1762055119.340975,-0.012054,-0.912994,-0.431946
"2025-11-02 03:45:19.351 +0000",1762055119.351012,0.018814,-0.927856,-0.437073
"2025-11-02 03:45:19.361 +0000",1762055119.361050,0.026642,-0.925491,-0.396988
"2025-11-02 03:45:19.371 +0000",1762055119.371087,0.008987,-0.883331,-0.444733
"2025-11-02 03:45:19.381 +0000",1762055119.381124,-0.033905,-0.876312,-0.411270
"2025-11-02 03:45:19.391 +0000",1762055119.391162,-0.090561,-0.874115,-0.448822
"2025-11-02 03:45:19.401 +0000",1762055119.401198,-0.113419,-0.874863,-0.434937
"2025-11-02 03:45:19.411 +0000",1762055119.411236,-0.058670,-0.901550,-0.435562
"2025-11-02 03:45:19.421 +0000",1762055119.421272,-0.000046,-0.900421,-0.395493
"2025-11-02 03:45:19.431 +0000",1762055119.431309,0.017059,-0.905350,-0.437469
"2025-11-02 03:45:19.441 +0000",1762055119.441347,-0.016663,-0.900177,-0.407028
"2025-11-02 03:45:19.451 +0000",1762055119.451384,-0.062576,-0.890930,-0.456131
"2025-11-02 03:45:19.461 +0000",1762055119.461421,-0.078140,-0.868057,-0.430527
"2025-11-02 03:45:19.471 +0000",1762055119.471458,-0.060410,-0.888718,-0.428375
"2025-11-02 03:45:19.481 +0000",1762055119.481495,-0.028015,-0.910965,-0.430038
"2025-11-02 03:45:19.492 +0000",1762055119.491532,-0.013718,-0.889694,-0.379364
"2025-11-02 03:45:19.502 +0000",1762055119.501569,-0.034302,-0.906158,-0.441223
"2025-11-02 03:45:19.512 +0000",1762055119.511606,-0.090485,-0.886581,-0.412445
"2025-11-02 03:45:19.522 +0000",1762055119.521643,-0.120911,-0.916977,-0.479858
"2025-11-02 03:45:19.532 +0000",1762055119.531679,-0.097351,-0.895096,-0.430008
"2025-11-02 03:45:19.542 +0000",1762055119.541717,-0.051010,-0.905304,-0.379868
"2025-11-02 03:45:19.552 +0000",1762055119.551755,-0.005020,-0.959961,-0.407928
"2025-11-02 03:45:19.562 +0000",1762055119.561792,0.020187,-0.899582,-0.393158
"2025-11-02 03:45:19.572 +0000",1762055119.571829,-0.016068,-0.847321,-0.424316
"2025-11-02 03:45:19.582 +0000",1762055119.581866,-0.089630,-0.873276,-0.451813
"2025-11-02 03:45:19.592 +0000",1762055119.591902,-0.142288,-0.885239,-0.470306
"2025-11-02 03:45:19.602 +0000",1762055119.601941,-0.089340,-0.901703,-0.445282
"2025-11-02 03:45:19.612 +0000",1762055119.611977,-0.020355,-0.923904,-0.337738
"2025-11-02 03:45:19.622 +0000",1762055119.622016,0.009644,-0.949097,-0.437424
"2025-11-02 03:45:19.632 +0000",1762055119.632051,-0.015396,-0.887878,-0.374146
"2025-11-02 03:45:19.642 +0000",1762055119.642089,-0.067810,-0.872787,-0.424957
"2025-11-02 03:45:19.652 +0000",1762055119.652126,-0.098984,-0.872406,-0.465363
